nested_records/nesting_to_many_relationships/film_title_actor_name_category_name
Problem:
Actors not grouped, cartesian product as result


Query Sql String:
select `Film`.`TITLE`, `ACTOR`.`FIRST_NAME`, `ACTOR`.`LAST_NAME`, `category`.`name` from `ACTOR` join `FILM_ACTOR` on `ACTOR`.`ACTOR_ID` = `FILM_ACTOR`.`ACTOR_ID` join `Film` on `FILM_ACTOR`.`FILM_ID` = `Film`.`FILM_ID` join `film_category` on `Film`.`FILM_ID` = `film_category`.`film_id` join `category` on `film_category`.`category_id` = `category`.`category_id` order by 1, 2, 3, 4
The formatted plan as returned by the database:
 +----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+
|  id|select_type|table        |partitions|type  |possible_keys                    |key                      |key_len|ref                         |rows|filtered|Extra                          |
+----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+
|   1|SIMPLE     |category     |{null}    |ALL   |PRIMARY                          |{null}                   |{null} |{null}                      |  16|   100.0|Using temporary; Using filesort|
|   1|SIMPLE     |film_category|{null}    |ref   |PRIMARY,fk_film_category_category|fk_film_category_category|4      |sakila.category.category_id |  62|   100.0|Using index                    |
|   1|SIMPLE     |Film         |{null}    |eq_ref|PRIMARY                          |PRIMARY                  |4      |sakila.film_category.film_id|   1|   100.0|{null}                         |
|   1|SIMPLE     |FILM_ACTOR   |{null}    |ref   |PRIMARY,idx_fk_film_id           |idx_fk_film_id           |4      |sakila.film_category.film_id|   5|   100.0|Using index                    |
|   1|SIMPLE     |ACTOR        |{null}    |eq_ref|PRIMARY                          |PRIMARY                  |4      |sakila.FILM_ACTOR.actor_id  |   1|   100.0|{null}                         |
+----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+

The cost the database associated with the execution of the query:  NaN
The estimated number of rows (cardinality) that is to be returned by the query: 16.0
The actual number of rows (cardinality) returned by the query:  5462

Result Records:
  +----------------+----------+---------+-----------+
|TITLE           |FIRST_NAME|LAST_NAME|name       |
|LUKE MUMMY      |MARY      |KEITEL   |Animation  |
|LUKE MUMMY      |RITA      |REYNOLDS |Animation  |
|LUST LOCK       |ANNE      |CRONYN   |Action     |
|LUST LOCK       |CHARLIZE  |DENCH    |Action     |
|LUST LOCK       |ED        |MANSFIELD|Action     |
|LUST LOCK       |JAYNE     |NOLTE    |Action     |
|LUST LOCK       |MATTHEW   |CARREY   |Action     |
|LUST LOCK       |SALMA     |NOLTE    |Action     |
|LUST LOCK       |SEAN      |GUINESS  |Action     |
|MADIGAN DORADO  |GENE      |MCKELLEN |Travel     |
|MADIGAN DORADO  |JON       |CHASE    |Travel     |
|MADIGAN DORADO  |KIRSTEN   |AKROYD   |Travel     |
|MADIGAN DORADO  |MILLA     |KEITEL   |Travel     |
|MADIGAN DORADO  |MINNIE    |ZELLWEGER|Travel     |
|MADIGAN DORADO  |RAY       |JOHANSSON|Travel     |
|MADISON TRAP    |GREGORY   |GOODING  |Documentary|
|MADISON TRAP    |JODIE     |DEGENERES|Documentary|
|MADISON TRAP    |RIP       |CRAWFORD |Documentary|
|MADISON TRAP    |THORA     |TEMPLE   |Documentary|
|MADISON TRAP    |WALTER    |TORN     |Documentary|
|MADNESS ATTACKS |FRANCES   |DAY-LEWIS|Foreign    |
|MADNESS ATTACKS |FRANCES   |TOMEI    |Foreign    |
|MADNESS ATTACKS |HUMPHREY  |WILLIS   |Foreign    |
|MADNESS ATTACKS |KIRSTEN   |AKROYD   |Foreign    |
|MADNESS ATTACKS |MARY      |KEITEL   |Foreign    |
|MADNESS ATTACKS |SCARLETT  |DAMON    |Foreign    |
|MADNESS ATTACKS |SUSAN     |DAVIS    |Foreign    |
|MADRE GABLES    |DARYL     |WAHLBERG |Games      |
|MADRE GABLES    |MATTHEW   |CARREY   |Games      |
|MADRE GABLES    |PENELOPE  |PINKETT  |Games      |
|MADRE GABLES    |TOM       |MIRANDA  |Games      |
|MAGIC MALLRATS  |ALEC      |WAYNE    |Children   |
|MAGIC MALLRATS  |BURT      |POSEY    |Children   |
|MAGIC MALLRATS  |KIRSTEN   |AKROYD   |Children   |
|MAGIC MALLRATS  |TOM       |MCKELLEN |Children   |
|MAGNIFICENT C...|CUBA      |BIRCH    |Classics   |
|MAGNIFICENT C...|FRED      |COSTNER  |Classics   |
|MAGNIFICENT C...|GARY      |PENN     |Classics   |
|MAGNIFICENT C...|GINA      |DEGENERES|Classics   |
|MAGNIFICENT C...|GREG      |CHAPLIN  |Classics   |
|MAGNIFICENT C...|KENNETH   |TORN     |Classics   |
|MAGNIFICENT C...|RENEE     |BALL     |Classics   |
|MAGNOLIA FORR...|AUDREY    |BAILEY   |Action     |
|MAGNOLIA FORR...|CHRISTIAN |AKROYD   |Action     |
|MAGNOLIA FORR...|GRETA     |KEITEL   |Action     |
|MAGNOLIA FORR...|GROUCHO   |SINATRA  |Action     |
|MAGNOLIA FORR...|LAURA     |BRODY    |Action     |
|MAGNOLIA FORR...|OLYMPIA   |PFEIFFER |Action     |
|MAGNOLIA FORR...|SANDRA    |KILMER   |Action     |
|MAGUIRE APACHE  |ALAN      |DREYFUSS |Family     |
|MAGUIRE APACHE  |NICK      |WAHLBERG |Family     |
|MAGUIRE APACHE  |RENEE     |TRACY    |Family     |
|MAGUIRE APACHE  |SEAN      |WILLIAMS |Family     |
|MAIDEN HOME     |CHRISTIAN |AKROYD   |New        |
|MAIDEN HOME     |DARYL     |WAHLBERG |New        |
|MAIDEN HOME     |GREGORY   |GOODING  |New        |
|MAIDEN HOME     |HENRY     |BERRY    |New        |
|MAIDEN HOME     |JAYNE     |NOLTE    |New        |
|MAIDEN HOME     |KENNETH   |TORN     |New        |
|MAIDEN HOME     |WOODY     |HOFFMAN  |New        |
|MAIDEN HOME     |WOODY     |JOLIE    |New        |
|MAJESTIC FLOATS |ED        |MANSFIELD|Documentary|
|MAJESTIC FLOATS |GROUCHO   |SINATRA  |Documentary|
|MAJESTIC FLOATS |JOE       |SWANK    |Documentary|
|MAJESTIC FLOATS |JULIA     |ZELLWEGER|Documentary|
|MAJESTIC FLOATS |NATALIE   |HOPKINS  |Documentary|
|MAKER GABLES    |CHRISTIAN |AKROYD   |Children   |
|MAKER GABLES    |CUBA      |ALLEN    |Children   |
|MAKER GABLES    |CUBA      |OLIVIER  |Children   |
|MAKER GABLES    |KEVIN     |GARLAND  |Children   |
|MAKER GABLES    |KIRSTEN   |AKROYD   |Children   |
|MAKER GABLES    |LUCILLE   |DEE      |Children   |
|MAKER GABLES    |MARY      |TANDY    |Children   |
|MAKER GABLES    |MEG       |HAWKE    |Children   |
|MAKER GABLES    |RALPH     |CRUZ     |Children   |
|MAKER GABLES    |RITA      |REYNOLDS |Children   |
|MAKER GABLES    |VAL       |BOLGER   |Children   |
|MALKOVICH PET   |FAY       |WINSLET  |Classics   |
|MALKOVICH PET   |GRACE     |MOSTEL   |Classics   |
|MALKOVICH PET   |JADA      |RYDER    |Classics   |
|MALKOVICH PET   |LAURENCE  |BULLOCK  |Classics   |
|MALKOVICH PET   |MATTHEW   |JOHANSSON|Classics   |
|MALKOVICH PET   |MICHAEL   |BOLGER   |Classics   |
|MALKOVICH PET   |REESE     |WEST     |Classics   |
|MALLRATS UNITED |CAMERON   |ZELLWEGER|Comedy     |
|MALLRATS UNITED |MARY      |KEITEL   |Comedy     |
|MALLRATS UNITED |NICK      |WAHLBERG |Comedy     |
|MALLRATS UNITED |VAL       |BOLGER   |Comedy     |
|MALLRATS UNITED |VIVIEN    |BASINGER |Comedy     |
|MALTESE HOPE    |ANGELA    |HUDSON   |Games      |
|MANCHURIAN CU...|ALBERT    |NOLTE    |Family     |
|MANCHURIAN CU...|RAY       |JOHANSSON|Family     |
|MANNEQUIN WORST |ANNE      |CRONYN   |New        |
|MANNEQUIN WORST |CUBA      |ALLEN    |New        |
|MANNEQUIN WORST |GENE      |HOPKINS  |New        |
|MANNEQUIN WORST |MINNIE    |ZELLWEGER|New        |
|MANNEQUIN WORST |SIDNEY    |CROWE    |New        |
|MARRIED GO      |FRANCES   |DAY-LEWIS|Sci-Fi     |
|MARRIED GO      |GOLDIE    |BRODY    |Sci-Fi     |
|MARRIED GO      |GROUCHO   |DUNST    |Sci-Fi     |
|MARS ROMAN      |ADAM      |GRANT    |Games      |
|MARS ROMAN      |BELA      |WALKEN   |Games      |
|MARS ROMAN      |CUBA      |BIRCH    |Games      |
|MARS ROMAN      |JAYNE     |SILVER...|Games      |
|MARS ROMAN      |MICHAEL   |BOLGER   |Games      |
|MARS ROMAN      |OLYMPIA   |PFEIFFER |Games      |
|MARS ROMAN      |RIVER     |DEAN     |Games      |
|MASK PEACH      |DAN       |TORN     |New        |
|MASK PEACH      |GARY      |PENN     |New        |
|MASK PEACH      |JEFF      |SILVER...|New        |
|MASK PEACH      |LAURA     |BRODY    |New        |
|MASK PEACH      |LUCILLE   |DEE      |New        |
|MASK PEACH      |MEG       |HAWKE    |New        |
|MASK PEACH      |NICK      |WAHLBERG |New        |
|MASK PEACH      |RENEE     |BALL     |New        |
|MASK PEACH      |SIDNEY    |CROWE    |New        |
|MASK PEACH      |WARREN    |NOLTE    |New        |
|MASK PEACH      |WOODY     |JOLIE    |New        |
|MASKED BUBBLE   |ADAM      |HOPPER   |Music      |
|MASKED BUBBLE   |AUDREY    |BAILEY   |Music      |
|MASKED BUBBLE   |GARY      |PENN     |Music      |
|MASSACRE USUAL  |FAY       |WINSLET  |Games      |
|MASSACRE USUAL  |GENE      |MCKELLEN |Games      |
|MASSACRE USUAL  |SPENCER   |DEPP     |Games      |
|MASSAGE IMAGE   |ALAN      |DREYFUSS |Animation  |
|MASSAGE IMAGE   |CATE      |MCQUEEN  |Animation  |
|MASSAGE IMAGE   |CHARLIZE  |DENCH    |Animation  |
|MASSAGE IMAGE   |KENNETH   |HOFFMAN  |Animation  |
|MASSAGE IMAGE   |KEVIN     |BLOOM    |Animation  |
|MASSAGE IMAGE   |KIRSTEN   |AKROYD   |Animation  |
|MASSAGE IMAGE   |MORGAN    |WILLIAMS |Animation  |
|MASSAGE IMAGE   |RIP       |CRAWFORD |Animation  |
|MASSAGE IMAGE   |SCARLETT  |DAMON    |Animation  |
|MATRIX SNOWMAN  |GARY      |PENN     |Foreign    |
|MATRIX SNOWMAN  |RUSSELL   |BACALL   |Foreign    |
|MATRIX SNOWMAN  |SANDRA    |PECK     |Foreign    |
|MAUDE MOD       |CARY      |MCCONA...|Foreign    |
|MAUDE MOD       |ED        |GUINESS  |Foreign    |
|MAUDE MOD       |GROUCHO   |DUNST    |Foreign    |
|MAUDE MOD       |JAMES     |PITT     |Foreign    |
|MAUDE MOD       |OLYMPIA   |PFEIFFER |Foreign    |
|MAUDE MOD       |ROCK      |DUKAKIS  |Foreign    |
|MEET CHOCOLATE  |GROUCHO   |WILLIAMS |Foreign    |
|MEET CHOCOLATE  |PARKER    |GOLDBERG |Foreign    |
|MEET CHOCOLATE  |TIM       |HACKMAN  |Foreign    |
|MEET CHOCOLATE  |WARREN    |JACKMAN  |Foreign    |
|MEET CHOCOLATE  |WARREN    |NOLTE    |Foreign    |
|MEET CHOCOLATE  |ZERO      |CAGE     |Foreign    |
|MEMENTO ZOOLA...|ALBERT    |NOLTE    |Comedy     |
|MEMENTO ZOOLA...|ANGELINA  |ASTAIRE  |Comedy     |
|MEMENTO ZOOLA...|KIRSTEN   |AKROYD   |Comedy     |
|MEMENTO ZOOLA...|MARY      |KEITEL   |Comedy     |
|MEMENTO ZOOLA...|SUSAN     |DAVIS    |Comedy     |
|MEMENTO ZOOLA...|TOM       |MIRANDA  |Comedy     |
|MENAGERIE RUS...|BURT      |DUKAKIS  |Animation  |
|MENAGERIE RUS...|RAY       |JOHANSSON|Animation  |
|MERMAID INSECTS |EWAN      |GOODING  |Sports     |
|MERMAID INSECTS |FRANCES   |DAY-LEWIS|Sports     |
|MERMAID INSECTS |GEOFFREY  |HESTON   |Sports     |
|MERMAID INSECTS |MARY      |KEITEL   |Sports     |
|MERMAID INSECTS |SPENCER   |PECK     |Sports     |
|MERMAID INSECTS |WARREN    |JACKMAN  |Sports     |
|METAL ARMAGEDDON|ALAN      |DREYFUSS |Documentary|
|METAL ARMAGEDDON|ALBERT    |JOHANSSON|Documentary|
|METAL ARMAGEDDON|ANGELA    |HUDSON   |Documentary|
|METAL ARMAGEDDON|GINA      |DEGENERES|Documentary|
|METAL ARMAGEDDON|JOHNNY    |LOLLOB...|Documentary|
|METAL ARMAGEDDON|KENNETH   |HOFFMAN  |Documentary|
|METAL ARMAGEDDON|MICHAEL   |BOLGER   |Documentary|
|METAL ARMAGEDDON|UMA       |WOOD     |Documentary|
|METROPOLIS COMA |CUBA      |ALLEN    |Sci-Fi     |
|METROPOLIS COMA |DUSTIN    |TAUTOU   |Sci-Fi     |
|METROPOLIS COMA |GENE      |WILLIS   |Sci-Fi     |
|METROPOLIS COMA |JIM       |MOSTEL   |Sci-Fi     |
|METROPOLIS COMA |RAY       |JOHANSSON|Sci-Fi     |
|METROPOLIS COMA |VAL       |BOLGER   |Sci-Fi     |
|MICROCOSMOS P...|ELLEN     |PRESLEY  |Children   |
|MICROCOSMOS P...|GRETA     |MALDEN   |Children   |
|MICROCOSMOS P...|HELEN     |VOIGHT   |Children   |
|MICROCOSMOS P...|JON       |CHASE    |Children   |
|MICROCOSMOS P...|KEVIN     |GARLAND  |Children   |
|MICROCOSMOS P...|MENA      |TEMPLE   |Children   |
|MIDNIGHT WEST...|ADAM      |GRANT    |Action     |
|MIDNIGHT WEST...|GEOFFREY  |HESTON   |Action     |
|MIDNIGHT WEST...|GINA      |DEGENERES|Action     |
|MIDNIGHT WEST...|GRETA     |MALDEN   |Action     |
|MIDNIGHT WEST...|HUMPHREY  |GARLAND  |Action     |
|MIDNIGHT WEST...|JAMES     |PITT     |Action     |
|MIDNIGHT WEST...|MILLA     |PECK     |Action     |
|MIDNIGHT WEST...|OPRAH     |KILMER   |Action     |
|MIDNIGHT WEST...|WOODY     |HOFFMAN  |Action     |
|MIDSUMMER GRO...|BELA      |WALKEN   |Documentary|
|MIDSUMMER GRO...|JADA      |RYDER    |Documentary|
|MIGHTY LUCK     |BELA      |WALKEN   |Documentary|
|MIGHTY LUCK     |JESSICA   |BAILEY   |Documentary|
|MIGHTY LUCK     |JULIA     |BARRYMORE|Documentary|
|MIGHTY LUCK     |JULIANNE  |DENCH    |Documentary|
|MIGHTY LUCK     |MENA      |TEMPLE   |Documentary|
|MIGHTY LUCK     |RIVER     |DEAN     |Documentary|
|MIGHTY LUCK     |RUSSELL   |CLOSE    |Documentary|
|MIGHTY LUCK     |WHOOPI    |HURT     |Documentary|
|MILE MULAN      |ANGELA    |HUDSON   |Sports     |
|MILE MULAN      |JULIANNE  |DENCH    |Sports     |
|MILE MULAN      |MENA      |TEMPLE   |Sports     |
|MILLION ACE     |BEN       |HARRIS   |Classics   |
|MILLION ACE     |CHRISTIAN |AKROYD   |Classics   |
|MILLION ACE     |JOHN      |SUVARI   |Classics   |
|MILLION ACE     |RENEE     |TRACY    |Classics   |
|MILLION ACE     |SCARLETT  |DAMON    |Classics   |
|MINDS TRUMAN    |ANNE      |CRONYN   |Action     |
|MINDS TRUMAN    |BURT      |POSEY    |Action     |
|MINDS TRUMAN    |CHRIS     |DEPP     |Action     |
|MINDS TRUMAN    |JULIA     |ZELLWEGER|Action     |
|MINDS TRUMAN    |MATTHEW   |CARREY   |Action     |
|MINDS TRUMAN    |SCARLETT  |DAMON    |Action     |
|MINE TITANS     |HUMPHREY  |GARLAND  |New        |
|MINE TITANS     |NICK      |DEGENERES|New        |
|MINORITY KISS   |VIVIEN    |BASINGER |Music      |
|MIRACLE VIRTUAL |FRED      |COSTNER  |Animation  |
|MISSION ZOOLA...|FRED      |COSTNER  |Animation  |
|MISSION ZOOLA...|KEVIN     |BLOOM    |Animation  |
|MISSION ZOOLA...|LUCILLE   |DEE      |Animation  |
|MISSION ZOOLA...|PENELOPE  |CRONYN   |Animation  |
|MISSION ZOOLA...|TOM       |MCKELLEN |Animation  |
|MIXED DOORS     |ALBERT    |NOLTE    |Foreign    |
|MIXED DOORS     |CARMEN    |HUNT     |Foreign    |
|MIXED DOORS     |DAN       |STREEP   |Foreign    |
|MIXED DOORS     |IAN       |TANDY    |Foreign    |
|MIXED DOORS     |MICHAEL   |BOLGER   |Foreign    |
|MIXED DOORS     |MICHELLE  |MCCONA...|Foreign    |
|MOB DUFFEL      |CAMERON   |STREEP   |Drama      |
|MOB DUFFEL      |CHRISTIAN |NEESON   |Drama      |
|MOB DUFFEL      |GROUCHO   |DUNST    |Drama      |
|MOB DUFFEL      |MATTHEW   |LEIGH    |Drama      |
|MOB DUFFEL      |SISSY     |SOBIESKI |Drama      |
|MOB DUFFEL      |TIM       |HACKMAN  |Drama      |
|MOCKINGBIRD H...|ADAM      |HOPPER   |Action     |
|MOCKINGBIRD H...|JULIA     |MCQUEEN  |Action     |
|MOCKINGBIRD H...|SEAN      |GUINESS  |Action     |
|MOD SECRETARY   |BELA      |WALKEN   |Documentary|
|MOD SECRETARY   |CHRISTIAN |GABLE    |Documentary|
|MOD SECRETARY   |GOLDIE    |BRODY    |Documentary|
|MOD SECRETARY   |LISA      |MONROE   |Documentary|
|MOD SECRETARY   |WHOOPI    |HURT     |Documentary|
|MOD SECRETARY   |ZERO      |CAGE     |Documentary|
|MODEL FISH      |ED        |GUINESS  |Children   |
|MODEL FISH      |GENE      |HOPKINS  |Children   |
|MODEL FISH      |HARVEY    |HOPE     |Children   |
|MODEL FISH      |MARY      |KEITEL   |Children   |
|MODEL FISH      |MERYL     |GIBSON   |Children   |
|MODEL FISH      |RICHARD   |PENN     |Children   |
|MODEL FISH      |UMA       |WOOD     |Children   |
|MODEL FISH      |VAL       |BOLGER   |Children   |
|MODERN DORADO   |CATE      |HARRIS   |Documentary|
|MODERN DORADO   |JAMES     |PITT     |Documentary|
|MODERN DORADO   |JUDY      |DEAN     |Documentary|
|MODERN DORADO   |JULIANNE  |DENCH    |Documentary|
|MODERN DORADO   |LUCILLE   |TRACY    |Documentary|
|MONEY HAROLD    |ALEC      |WAYNE    |New        |
|MONEY HAROLD    |BURT      |DUKAKIS  |New        |
|MONEY HAROLD    |DEBBIE    |AKROYD   |New        |
|MONEY HAROLD    |GENE      |WILLIS   |New        |
|MONEY HAROLD    |IAN       |TANDY    |New        |
|MONEY HAROLD    |JANE      |JACKMAN  |New        |
|MONEY HAROLD    |PENELOPE  |MONROE   |New        |
|MONSOON CAUSE   |ALBERT    |JOHANSSON|Games      |
|MONSOON CAUSE   |MINNIE    |ZELLWEGER|Games      |
|MONSOON CAUSE   |NATALIE   |HOPKINS  |Games      |
|MONSOON CAUSE   |NICK      |STALLONE |Games      |
|MONSOON CAUSE   |WILLIAM   |HACKMAN  |Games      |
|MONSTER SPART...|ALAN      |DREYFUSS |Music      |
|MONSTER SPART...|GRETA     |KEITEL   |Music      |
|MONSTER SPART...|JAYNE     |SILVER...|Music      |
|MONSTER SPART...|JOHN      |SUVARI   |Music      |
|MONSTER SPART...|JUDE      |CRUISE   |Music      |
|MONSTER SPART...|KIM       |ALLEN    |Music      |
|MONSTER SPART...|WARREN    |JACKMAN  |Music      |
|MONTEREY LABY...|DAN       |HARRIS   |Horror     |
|MONTEREY LABY...|FAY       |WOOD     |Horror     |
|MONTEREY LABY...|JULIA     |MCQUEEN  |Horror     |
|MONTEREY LABY...|JULIANNE  |DENCH    |Horror     |
|MONTEREY LABY...|KARL      |BERRY    |Horror     |
|MONTEREY LABY...|ROCK      |DUKAKIS  |Horror     |
|MONTEZUMA COM...|CUBA      |OLIVIER  |Action     |
|MONTEZUMA COM...|RICHARD   |PENN     |Action     |
|MOON BUNCH      |ANNE      |CRONYN   |Foreign    |
|MOONSHINE CABIN |CARMEN    |HUNT     |Games      |
|MOONSHINE CABIN |GREGORY   |GOODING  |Games      |
|MOONSHINE CABIN |JODIE     |DEGENERES|Games      |
|MOONSHINE CABIN |MATTHEW   |CARREY   |Games      |
|MOONSHINE CABIN |WILLIAM   |HACKMAN  |Games      |
|MOONWALKER FOOL |DARYL     |CRAWFORD |Games      |
|MOONWALKER FOOL |HUMPHREY  |GARLAND  |Games      |
|MOONWALKER FOOL |MARY      |KEITEL   |Games      |
|MOONWALKER FOOL |RAY       |JOHANSSON|Games      |
|MOONWALKER FOOL |UMA       |WOOD     |Games      |
|MOONWALKER FOOL |WOODY     |HOFFMAN  |Games      |
|MOONWALKER FOOL |ZERO      |CAGE     |Games      |
|MOSQUITO ARMA...|GOLDIE    |BRODY    |Sports     |
|MOSQUITO ARMA...|KIRK      |JOVOVICH |Sports     |
|MOSQUITO ARMA...|NICK      |STALLONE |Sports     |
|MOSQUITO ARMA...|REESE     |WEST     |Sports     |
|MOTHER OLEANDER |ANGELA    |WITHER...|Sports     |
|MOTHER OLEANDER |FRANCES   |DAY-LEWIS|Sports     |
|MOTHER OLEANDER |GROUCHO   |SINATRA  |Sports     |
|MOTHER OLEANDER |SPENCER   |PECK     |Sports     |
|MOTHER OLEANDER |WHOOPI    |HURT     |Sports     |
|MOTIONS DETAILS |BURT      |DUKAKIS  |Horror     |
|MOTIONS DETAILS |ELVIS     |MARX     |Horror     |
|MOTIONS DETAILS |JIM       |MOSTEL   |Horror     |
|MOTIONS DETAILS |LAURA     |BRODY    |Horror     |
|MOTIONS DETAILS |PENELOPE  |CRONYN   |Horror     |
|MOTIONS DETAILS |PENELOPE  |PINKETT  |Horror     |
|MOTIONS DETAILS |UMA       |WOOD     |Horror     |
|MOTIONS DETAILS |WALTER    |TORN     |Horror     |
|MOULIN WAKE     |JESSICA   |BAILEY   |Travel     |
|MOULIN WAKE     |SCARLETT  |BENING   |Travel     |
|MOULIN WAKE     |VIVIEN    |BASINGER |Travel     |
|MOURNING PURPLE |ALBERT    |NOLTE    |Sci-Fi     |
|MOURNING PURPLE |CHRISTIAN |AKROYD   |Sci-Fi     |
|MOURNING PURPLE |DARYL     |CRAWFORD |Sci-Fi     |
|MOURNING PURPLE |EWAN      |GOODING  |Sci-Fi     |
|MOURNING PURPLE |KENNETH   |PESCI    |Sci-Fi     |
|MOURNING PURPLE |MERYL     |GIBSON   |Sci-Fi     |
|MOURNING PURPLE |WILL      |WILSON   |Sci-Fi     |
|MOVIE SHAKESP...|CAMERON   |STREEP   |Family     |
|MOVIE SHAKESP...|CAMERON   |ZELLWEGER|Family     |
|MOVIE SHAKESP...|FAY       |KILMER   |Family     |
|MOVIE SHAKESP...|GINA      |DEGENERES|Family     |
|MOVIE SHAKESP...|HELEN     |VOIGHT   |Family     |
|MOVIE SHAKESP...|MORGAN    |WILLIAMS |Family     |
|MOVIE SHAKESP...|RIVER     |DEAN     |Family     |
|MOVIE SHAKESP...|RUSSELL   |BACALL   |Family     |
|MULAN MOON      |ANGELINA  |ASTAIRE  |Comedy     |
|MULAN MOON      |GRETA     |MALDEN   |Comedy     |
|MULAN MOON      |JULIA     |FAWCETT  |Comedy     |
|MULAN MOON      |MATTHEW   |CARREY   |Comedy     |
|MULAN MOON      |NICK      |STALLONE |Comedy     |
|MULHOLLAND BEAST|BETTE     |NICHOLSON|Foreign    |
|MULHOLLAND BEAST|EWAN      |GOODING  |Foreign    |
|MULHOLLAND BEAST|JUDE      |CRUISE   |Foreign    |
|MULHOLLAND BEAST|KIRK      |JOVOVICH |Foreign    |
|MULHOLLAND BEAST|PENELOPE  |GUINESS  |Foreign    |
|MULHOLLAND BEAST|WALTER    |TORN     |Foreign    |
|MUMMY CREATURES |ANGELINA  |ASTAIRE  |Sports     |
|MUMMY CREATURES |AUDREY    |BAILEY   |Sports     |
|MUMMY CREATURES |DAN       |STREEP   |Sports     |
|MUMMY CREATURES |GINA      |DEGENERES|Sports     |
|MUMMY CREATURES |GOLDIE    |BRODY    |Sports     |
|MUMMY CREATURES |HELEN     |VOIGHT   |Sports     |
|MUMMY CREATURES |KEVIN     |BLOOM    |Sports     |
|MUMMY CREATURES |ROCK      |DUKAKIS  |Sports     |
|MUMMY CREATURES |RUSSELL   |BACALL   |Sports     |
|MUMMY CREATURES |SIDNEY    |CROWE    |Sports     |
|MUMMY CREATURES |SPENCER   |PECK     |Sports     |
|MUMMY CREATURES |TIM       |HACKMAN  |Sports     |
|MUMMY CREATURES |WALTER    |TORN     |Sports     |
|MUPPET MILE     |AL        |GARLAND  |Foreign    |
|MUPPET MILE     |BEN       |HARRIS   |Foreign    |
|MUPPET MILE     |CATE      |HARRIS   |Foreign    |
|MUPPET MILE     |CHRIS     |BRIDGES  |Foreign    |
|MUPPET MILE     |HARRISON  |BALE     |Foreign    |
|MUPPET MILE     |MAE       |HOFFMAN  |Foreign    |
|MUPPET MILE     |PENELOPE  |CRONYN   |Foreign    |
|MUPPET MILE     |RIP       |WINSLET  |Foreign    |
|MURDER ANTITRUST|CAMERON   |ZELLWEGER|Children   |
|MURDER ANTITRUST|CHRISTO...|BERRY    |Children   |
|MURDER ANTITRUST|JADA      |RYDER    |Children   |
|MURDER ANTITRUST|KIRK      |JOVOVICH |Children   |
|MURDER ANTITRUST|MARY      |TANDY    |Children   |
|MURDER ANTITRUST|OLYMPIA   |PFEIFFER |Children   |
|MURDER ANTITRUST|SUSAN     |DAVIS    |Children   |
|MURDER ANTITRUST|WHOOPI    |HURT     |Children   |
|MUSCLE BRIGHT   |GROUCHO   |WILLIAMS |Travel     |
|MUSCLE BRIGHT   |JEFF      |SILVER...|Travel     |
|MUSCLE BRIGHT   |MATTHEW   |CARREY   |Travel     |
|MUSCLE BRIGHT   |MATTHEW   |LEIGH    |Travel     |
|MUSCLE BRIGHT   |SEAN      |WILLIAMS |Travel     |
|MUSIC BOONDOCK  |HUMPHREY  |WILLIS   |Family     |
|MUSIC BOONDOCK  |MICHAEL   |BENING   |Family     |
|MUSIC BOONDOCK  |MORGAN    |WILLIAMS |Family     |
|MUSKETEERS WAIT |BEN       |HARRIS   |Classics   |
|MUSSOLINI SPO...|CARY      |MCCONA...|Sports     |
|MUSSOLINI SPO...|DAN       |TORN     |Sports     |
|MUSSOLINI SPO...|FAY       |KILMER   |Sports     |
|MUSSOLINI SPO...|JUDY      |DEAN     |Sports     |
|MUSSOLINI SPO...|KENNETH   |PALTROW  |Sports     |
|MUSSOLINI SPO...|OPRAH     |KILMER   |Sports     |
|MUSSOLINI SPO...|VIVIEN    |BERGEN   |Sports     |
|MYSTIC TRUMAN   |HUMPHREY  |WILLIS   |Comedy     |
|MYSTIC TRUMAN   |KEVIN     |GARLAND  |Comedy     |
|MYSTIC TRUMAN   |RIVER     |DEAN     |Comedy     |
|MYSTIC TRUMAN   |SCARLETT  |DAMON    |Comedy     |
|NAME DETECTIVE  |CATE      |MCQUEEN  |Games      |
|NAME DETECTIVE  |JOHN      |SUVARI   |Games      |
|NAME DETECTIVE  |WARREN    |JACKMAN  |Games      |
|NASH CHOCOLAT   |ANGELA    |HUDSON   |Animation  |
|NASH CHOCOLAT   |BELA      |WALKEN   |Animation  |
|NASH CHOCOLAT   |BEN       |HARRIS   |Animation  |
|NASH CHOCOLAT   |BEN       |WILLIS   |Animation  |
|NASH CHOCOLAT   |HARRISON  |BALE     |Animation  |
|NASH CHOCOLAT   |HUMPHREY  |GARLAND  |Animation  |
|NASH CHOCOLAT   |JUDY      |DEAN     |Animation  |
|NATIONAL STORY  |GRETA     |MALDEN   |Documentary|
|NATIONAL STORY  |JAMES     |PITT     |Documentary|
|NATIONAL STORY  |JENNIFER  |DAVIS    |Documentary|
|NATIONAL STORY  |RAY       |JOHANSSON|Documentary|
|NATIONAL STORY  |RITA      |REYNOLDS |Documentary|
|NATIONAL STORY  |VIVIEN    |BASINGER |Documentary|
